Classe;Nom;MS % brut;PB % brut;CB % brut;MGR % brut;MM % brut;NDF % brut;ADF % brut;Lignine % brut;Amidon % brut;Sucres % brut;EB (kcal) kcal/kg brut;ED porc croissance (kcal) kcal/kg brut;EM porc croissance (kcal) kcal/kg brut;EN porc croissance (kcal) kcal/kg brut;EMAn coq (kcal) kcal/kg brut;EMAn poulet (kcal) kcal/kg brut;UFL 2018 par kg brut;PDI 2018 g/kg brut;BalProRu 2018 g/kg brut
Céréales;Maïs;86;7;2;3;1.10000002384186;10.3000001907349;2.59999990463257;0.5;65.5;1.79999995231628;3790;3340;3270;2630;3160;3100;1.10000002384186;79;-50
Céréales;Maïs;86;7;1.89999997615814;4;1.20000004768372;10.1999998092651;2.5;0.5;66;1.89999997615814;3840;3390;3320;2680;3270;3200;1.12000000476837;79;-50
Céréales;Maïs;85.8000030517578;7;2.09999990463257;3.5;1.20000004768372;10.3999996185303;2.59999990463257;0.5;63;1.79999995231628;3800;3350;3270;2620;3100;3040;1.10000002384186;79;-50
Céréales;Maïs;85.8000030517578;7;2.09999990463257;3.5;1.20000004768372;10.3999996185303;2.59999990463257;0.5;63.5;1.79999995231628;3800;3350;3270;2620;3120;3060;1.10000002384186;79;-50
Céréales;Maïs;85.8000030517578;7;2.09999990463257;3;1.29999995231628;10.3999996185303;2.59999990463257;0.5;64;1.79999995231628;3770;3320;3240;2600;3100;3040;1.0900000333786;79;-50
Céréales;Maïs;85.8000030517578;7;1.89999997615814;3.5;1.10000002384186;10.1000003814697;2.5;0.5;64.5;1.89999997615814;3810;3360;3280;2640;3160;3100;1.11000001430511;79;-50
Céréales;Maïs;85.8000030517578;7;1.79999995231628;3;1.10000002384186;10;2.5;0.5;65;1.89999997615814;3780;3350;3270;2630;3140;3080;1.10000002384186;79;-50
Céréales;Maïs;85.8000030517578;7;2.09999990463257;3;1.20000004768372;10.3999996185303;2.59999990463257;0.5;65.5;1.79999995231628;3780;3320;3250;2610;3160;3090;1.0900000333786;79;-50
Céréales;Maïs;85.8000030517578;7;2.09999990463257;3;1.20000004768372;10.3999996185303;2.59999990463257;0.5;66.5;1.79999995231628;3780;3320;3250;2620;3200;3130;1.0900000333786;79;-50
Céréales;Maïs;85.5;7;2;4;1.10000002384186;10.3000001907349;2.5;0.5;59;1.79999995231628;3820;3370;3280;2610;2980;2920;1.12000000476837;79;-51
Céréales;Maïs;85.5;7;2.09999990463257;3;1.20000004768372;10.3999996185303;2.59999990463257;0.5;63.5;1.79999995231628;3770;3310;3230;2590;3080;3020;1.0900000333786;79;-50
Céréales;Maïs;85.5;7;1.89999997615814;3.5;1.10000002384186;10.1000003814697;2.5;0.5;64.5;1.89999997615814;3790;3350;3280;2640;3160;3100;1.11000001430511;79;-50
Céréales;Maïs;85.5;7;2.09999990463257;3.5;1.10000002384186;10.3999996185303;2.59999990463257;0.5;65.5;1.79999995231628;3800;3340;3260;2640;3200;3130;1.10000002384186;79;-50
Céréales;Maïs;85.5;7;2.29999995231628;3;1.20000004768372;10.6999998092651;2.59999990463257;0.5;67.5;1.70000004768372;3770;3300;3230;2620;3240;3170;1.0900000333786;78;-49
Céréales;Maïs;85.3000030517578;7;2.20000004768372;3.5;1.20000004768372;10.5;2.59999990463257;0.5;62;1.70000004768372;3780;3320;3240;2590;3060;2990;1.10000002384186;79;-50
Céréales;Maïs;85.3000030517578;7;2.09999990463257;3;1.20000004768372;10.3999996185303;2.59999990463257;0.5;63.5;1.79999995231628;3760;3300;3220;2580;3080;3020;1.0900000333786;79;-50
Céréales;Maïs;85.3000030517578;7;2.09999990463257;3;1.29999995231628;10.3999996185303;2.59999990463257;0.5;64;1.79999995231628;3750;3300;3220;2590;3100;3040;1.0900000333786;79;-50
Céréales;Maïs;85.3000030517578;7;2.09999990463257;3.5;1.20000004768372;10.3999996185303;2.59999990463257;0.5;64.5;1.79999995231628;3780;3330;3250;2620;3160;3090;1.10000002384186;78;-49
Céréales;Maïs;85.3000030517578;7;2.40000009536743;3;1.10000002384186;10.8000001907349;2.70000004768372;0.600000023841858;65;1.60000002384186;3760;3290;3210;2590;3140;3070;1.08000004291534;78;-49
Céréales;Maïs;85.3000030517578;7;2.20000004768372;3.5;1.10000002384186;10.5;2.59999990463257;0.5;66;1.70000004768372;3790;3320;3250;2630;3220;3150;1.10000002384186;78;-49
Céréales;Maïs;85;7;2.5;3;1.20000004768372;11;2.70000004768372;0.600000023841858;63;1.60000002384186;3750;3270;3190;2550;3050;2990;1.08000004291534;78;-49
Céréales;Maïs;85;7;2.40000009536743;3.5;1.20000004768372;10.8000001907349;2.70000004768372;0.600000023841858;63.5;1.60000002384186;3770;3300;3220;2590;3120;3050;1.0900000333786;78;-49
Céréales;Maïs;85;7;2.5;3;1.20000004768372;11;2.70000004768372;0.600000023841858;64;1.60000002384186;3750;3270;3190;2560;3090;3030;1.08000004291534;78;-49
Céréales;Maïs;85;7;2;3;1.10000002384186;10.1999998092651;2.5;0.5;64.5;1.79999995231628;3750;3300;3230;2590;3120;3060;1.0900000333786;78;-49
Céréales;Maïs;84.8000030517578;7;2.20000004768372;3.5;1.10000002384186;10.5;2.59999990463257;0.5;62.5;1.70000004768372;3770;3300;3230;2590;3080;3010;1.0900000333786;78;-49
Céréales;Maïs;84.8000030517578;7;2.20000004768372;3.5;1.20000004768372;10.5;2.59999990463257;0.5;63.5;1.70000004768372;3760;3300;3220;2590;3120;3050;1.0900000333786;78;-49
Céréales;Maïs;84.8000030517578;7;1.79999995231628;3;1.20000004768372;9.89999961853027;2.5;0.5;64;1.89999997615814;3730;3300;3230;2590;3100;3040;1.0900000333786;78;-49
Céréales;Maïs;84.8000030517578;7;2.09999990463257;3;1.20000004768372;10.3000001907349;2.59999990463257;0.5;64.5;1.70000004768372;3730;3280;3210;2580;3120;3050;1.08000004291534;78;-49
Céréales;Maïs;84.8000030517578;7;2.09999990463257;3;1.20000004768372;10.3000001907349;2.59999990463257;0.5;65;1.70000004768372;3730;3280;3210;2590;3140;3070;1.08000004291534;78;-49
Céréales;Maïs;84.8000030517578;7;2.40000009536743;3.5;1.29999995231628;10.8000001907349;2.70000004768372;0.5;65.5;1.60000002384186;3760;3280;3210;2600;3200;3130;1.08000004291534;78;-48
Céréales;Maïs;84.5;7;2.20000004768372;2.5;1.29999995231628;10.5;2.59999990463257;0.5;58.5;1.70000004768372;3690;3240;3160;2490;2840;2780;1.05999994277954;79;-50
Céréales;Maïs;84.5;7;2;3.5;1.29999995231628;10.1999998092651;2.5;0.5;62.5;1.79999995231628;3750;3300;3220;2580;3080;3020;1.0900000333786;78;-49
Céréales;Maïs;84.5;7;2.20000004768372;3.5;1.20000004768372;10.5;2.59999990463257;0.5;63.5;1.70000004768372;3750;3290;3220;2590;3120;3050;1.0900000333786;78;-49
Céréales;Maïs;84.5;7;2.09999990463257;3.5;1.20000004768372;10.3000001907349;2.59999990463257;0.5;64;1.70000004768372;3750;3300;3220;2600;3140;3070;1.0900000333786;78;-49
Céréales;Maïs;84.5;7;2.20000004768372;3.5;1.10000002384186;10.5;2.59999990463257;0.5;64.5;1.70000004768372;3760;3290;3220;2600;3160;3090;1.0900000333786;78;-49
Céréales;Maïs;84.5;7;2;3.5;1.20000004768372;10.1999998092651;2.5;0.5;65;1.79999995231628;3750;3300;3230;2610;3180;3110;1.0900000333786;78;-49
Céréales;Maïs;84.5;7;1.89999997615814;3;1.10000002384186;10;2.5;0.5;65.5;1.79999995231628;3730;3290;3220;2600;3160;3100;1.08000004291534;78;-49
Céréales;Maïs;84.3000030517578;7;2.5;3;1.29999995231628;10.8999996185303;2.70000004768372;0.600000023841858;63.5;1.5;3710;3240;3160;2540;3070;3010;1.05999994277954;78;-48
Céréales;Maïs;84.3000030517578;7;1.89999997615814;3.5;1.20000004768372;10;2.5;0.5;64;1.79999995231628;3740;3300;3230;2600;3140;3080;1.0900000333786;78;-49
Céréales;Maïs;84.3000030517578;7;2.09999990463257;3.5;1.20000004768372;10.3000001907349;2.5;0.5;64.5;1.70000004768372;3740;3290;3210;2600;3160;3090;1.0900000333786;78;-48
Céréales;Maïs;84.3000030517578;7;2.20000004768372;3.5;1.20000004768372;10.5;2.59999990463257;0.5;65;1.70000004768372;3740;3280;3210;2600;3180;3110;1.08000004291534;78;-48
Céréales;Maïs;90.3000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.8000001907349;2.70000004768372;0.5;67.5;1.89999997615814;3990;3520;3440;2760;3290;3220;1.1599999666214;82;-54
Céréales;Maïs;89.8000030517578;7.19999980926514;2.09999990463257;3;1.20000004768372;10.8000001907349;2.70000004768372;0.5;67.5;1.89999997615814;3940;3480;3400;2720;3250;3180;1.13999998569489;82;-53
Céréales;Maïs;89.5;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.8000001907349;2.70000004768372;0.5;66.5;1.89999997615814;3960;3490;3410;2730;3250;3180;1.14999997615814;82;-53
Céréales;Maïs;89;7.19999980926514;2.09999990463257;3.5;1.10000002384186;10.6999998092651;2.59999990463257;0.5;65.5;1.89999997615814;3940;3480;3390;2720;3210;3140;1.14999997615814;82;-53
Céréales;Maïs;89;7.19999980926514;1.89999997615814;3.5;1.10000002384186;10.3999996185303;2.59999990463257;0.5;66.5;2;3940;3490;3410;2730;3250;3190;1.14999997615814;82;-53
Céréales;Maïs;88.8000030517578;7.19999980926514;2.09999990463257;2.5;1.20000004768372;10.6999998092651;2.59999990463257;0.5;66;1.89999997615814;3880;3420;3330;2660;3150;3080;1.12000000476837;82;-53
Céréales;Maïs;88.8000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.6999998092651;2.59999990463257;0.5;66.5;1.89999997615814;3930;3460;3380;2720;3250;3180;1.13999998569489;81;-52
Céréales;Maïs;88.5;7.19999980926514;2.09999990463257;4;1.20000004768372;10.6999998092651;2.59999990463257;0.5;65.5;1.89999997615814;3950;3480;3400;2730;3250;3180;1.14999997615814;81;-52
Céréales;Maïs;88.5;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.6999998092651;2.59999990463257;0.5;66.5;1.89999997615814;3920;3450;3370;2710;3250;3180;1.13999998569489;81;-52
Céréales;Maïs;88.5;7.19999980926514;2.59999990463257;3.5;1.10000002384186;11.3999996185303;2.79999995231628;0.600000023841858;67.5;1.60000002384186;3930;3420;3350;2700;3280;3210;1.12999999523163;81;-51
Céréales;Maïs;88.3000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.6000003814697;2.59999990463257;0.5;64.5;1.89999997615814;3910;3440;3360;2690;3170;3100;1.13999998569489;81;-52
Céréales;Maïs;88.3000030517578;7.19999980926514;2.09999990463257;3;1.20000004768372;10.6000003814697;2.59999990463257;0.5;65;1.89999997615814;3880;3420;3340;2670;3150;3080;1.12999999523163;81;-52
Céréales;Maïs;88.3000030517578;7.19999980926514;2.09999990463257;3;1.20000004768372;10.6000003814697;2.59999990463257;0.5;65.5;1.89999997615814;3880;3420;3340;2670;3170;3100;1.12999999523163;81;-52
Céréales;Maïs;88.3000030517578;7.19999980926514;2.29999995231628;3;1.20000004768372;10.8999996185303;2.70000004768372;0.5;66;1.79999995231628;3880;3410;3330;2670;3190;3120;1.12000000476837;81;-52
Céréales;Maïs;88.3000030517578;7.19999980926514;2.09999990463257;3;1.20000004768372;10.6000003814697;2.59999990463257;0.5;67;1.89999997615814;3880;3420;3340;2690;3230;3160;1.12999999523163;81;-52
Céréales;Maïs;88.3000030517578;7.19999980926514;2.29999995231628;3;1.20000004768372;10.8999996185303;2.70000004768372;0.5;67.5;1.79999995231628;3880;3410;3330;2680;3250;3180;1.12000000476837;81;-51
Céréales;Maïs;88;7.19999980926514;1.89999997615814;3.5;1.20000004768372;10.3000001907349;2.59999990463257;0.5;65;1.89999997615814;3900;3450;3370;2700;3190;3130;1.13999998569489;81;-52
Céréales;Maïs;88;7.19999980926514;2.20000004768372;3.5;1.10000002384186;10.8000001907349;2.70000004768372;0.5;66;1.79999995231628;3900;3430;3350;2690;3230;3160;1.12999999523163;81;-51
Céréales;Maïs;88;7.19999980926514;1.79999995231628;3;1.29999995231628;10.1999998092651;2.5;0.5;67.5;2;3870;3430;3350;2700;3250;3190;1.12999999523163;81;-52
Céréales;Maïs;87.8000030517578;7.19999980926514;2;3.5;1.10000002384186;10.5;2.59999990463257;0.5;64;1.89999997615814;3890;3430;3350;2680;3150;3090;1.12999999523163;81;-52
Céréales;Maïs;87.8000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.6000003814697;2.59999990463257;0.5;64.5;1.79999995231628;3890;3420;3340;2680;3170;3100;1.12999999523163;81;-52
Céréales;Maïs;87.8000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.6000003814697;2.59999990463257;0.5;65;1.79999995231628;3890;3420;3340;2680;3190;3120;1.12999999523163;81;-51
Céréales;Maïs;87.8000030517578;7.19999980926514;2.09999990463257;3;1.20000004768372;10.6000003814697;2.59999990463257;0.5;65.5;1.79999995231628;3860;3400;3320;2660;3170;3100;1.12000000476837;81;-51
Céréales;Maïs;87.5;7.19999980926514;2.09999990463257;4;1.10000002384186;10.6000003814697;2.59999990463257;0.5;64.5;1.79999995231628;3910;3440;3360;2700;3210;3140;1.13999998569489;81;-51
Céréales;Maïs;87.5;7.19999980926514;2.29999995231628;3.5;1.20000004768372;10.8999996185303;2.70000004768372;0.5;65;1.70000004768372;3880;3400;3320;2670;3190;3120;1.12000000476837;81;-51
Céréales;Maïs;87.5;7.19999980926514;2.09999990463257;3;1.20000004768372;10.6000003814697;2.59999990463257;0.5;65.5;1.79999995231628;3850;3390;3310;2650;3170;3100;1.12000000476837;81;-51
Céréales;Maïs;87.5;7.19999980926514;2.40000009536743;3;1.20000004768372;11;2.70000004768372;0.600000023841858;66;1.70000004768372;3850;3370;3290;2650;3180;3120;1.11000001430511;81;-51
Céréales;Maïs;87.3000030517578;7.19999980926514;2.20000004768372;3.5;1.20000004768372;10.6999998092651;2.59999990463257;0.5;64;1.79999995231628;3870;3400;3320;2660;3150;3080;1.12000000476837;81;-51
Céréales;Maïs;87.3000030517578;7.19999980926514;2.09999990463257;3;1.20000004768372;10.6000003814697;2.59999990463257;0.5;64.5;1.79999995231628;3840;3380;3300;2640;3130;3060;1.11000001430511;81;-51
Céréales;Maïs;87.3000030517578;7.19999980926514;2.40000009536743;3;1.10000002384186;11;2.70000004768372;0.600000023841858;65;1.70000004768372;3850;3370;3290;2630;3140;3080;1.11000001430511;81;-51
Céréales;Maïs;87.3000030517578;7.19999980926514;2.09999990463257;3;1.20000004768372;10.6000003814697;2.59999990463257;0.5;65.5;1.79999995231628;3840;3380;3300;2650;3170;3100;1.11000001430511;81;-51
Céréales;Maïs;87.3000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.6000003814697;2.59999990463257;0.5;66.5;1.79999995231628;3870;3410;3330;2680;3250;3180;1.12000000476837;80;-50
Céréales;Maïs;87.3000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.6000003814697;2.59999990463257;0.5;67.5;1.79999995231628;3870;3410;3330;2690;3290;3220;1.12000000476837;80;-50
Céréales;Maïs;87;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;62.5;1.79999995231628;3860;3400;3310;2640;3090;3020;1.12000000476837;81;-51
Céréales;Maïs;87;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;63.5;1.79999995231628;3860;3400;3310;2650;3130;3060;1.12000000476837;81;-51
Céréales;Maïs;87;7.19999980926514;2.09999990463257;3;1.29999995231628;10.5;2.59999990463257;0.5;64;1.79999995231628;3830;3370;3290;2630;3110;3040;1.11000001430511;81;-51
Céréales;Maïs;87;7.19999980926514;2;3.5;1.20000004768372;10.3999996185303;2.59999990463257;0.5;64.5;1.89999997615814;3860;3400;3320;2660;3170;3100;1.12000000476837;81;-51
Céréales;Maïs;87;7.19999980926514;1.89999997615814;3.5;1.20000004768372;10.1999998092651;2.5;0.5;65;1.89999997615814;3860;3410;3330;2670;3190;3130;1.12999999523163;81;-51
Céréales;Maïs;87;7.19999980926514;1.89999997615814;3;1.10000002384186;10.1999998092651;2.5;0.5;65.5;1.89999997615814;3830;3390;3310;2650;3170;3110;1.12000000476837;81;-51
Céréales;Maïs;87;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;66;1.79999995231628;3860;3400;3320;2670;3230;3160;1.12000000476837;80;-50
Céréales;Maïs;87;7.19999980926514;2;3;1.20000004768372;10.3999996185303;2.59999990463257;0.5;66.5;1.89999997615814;3830;3380;3300;2660;3210;3140;1.11000001430511;80;-50
Céréales;Maïs;86.8000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;60.5;1.79999995231628;3850;3390;3300;2620;3010;2950;1.12000000476837;81;-51
Céréales;Maïs;86.8000030517578;7.19999980926514;2.09999990463257;3;1.20000004768372;10.5;2.59999990463257;0.5;63.5;1.79999995231628;3820;3360;3280;2620;3090;3020;1.11000001430511;81;-51
Céréales;Maïs;86.8000030517578;7.19999980926514;2;3.5;1.10000002384186;10.3999996185303;2.59999990463257;0.5;64;1.89999997615814;3850;3400;3320;2660;3150;3080;1.12000000476837;81;-51
Céréales;Maïs;86.8000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;64.5;1.79999995231628;3850;3390;3310;2650;3170;3100;1.12000000476837;80;-50
Céréales;Maïs;86.8000030517578;7.19999980926514;2.40000009536743;3;1.10000002384186;11;2.70000004768372;0.600000023841858;65;1.70000004768372;3830;3350;3270;2620;3140;3080;1.10000002384186;80;-50
Céréales;Maïs;86.8000030517578;7.19999980926514;2.09999990463257;2.5;1.20000004768372;10.5;2.59999990463257;0.5;65.5;1.79999995231628;3790;3340;3260;2610;3130;3060;1.10000002384186;80;-50
Céréales;Maïs;86.8000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;66;1.79999995231628;3850;3390;3310;2670;3230;3160;1.12000000476837;80;-50
Céréales;Maïs;86.5;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;60.5;1.79999995231628;3840;3380;3290;2610;3010;2950;1.11000001430511;81;-51
Céréales;Maïs;86.5;7.19999980926514;2.09999990463257;3;1.20000004768372;10.5;2.59999990463257;0.5;63.5;1.79999995231628;3810;3350;3270;2610;3090;3020;1.10000002384186;80;-50
Céréales;Maïs;86.5;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;64;1.79999995231628;3840;3380;3300;2640;3150;3080;1.11000001430511;80;-50
Céréales;Maïs;86.5;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;64.5;1.79999995231628;3840;3380;3300;2650;3170;3100;1.11000001430511;80;-50
Céréales;Maïs;86.5;7.19999980926514;2.09999990463257;3;1.20000004768372;10.5;2.59999990463257;0.5;65;1.79999995231628;3810;3350;3270;2630;3150;3080;1.10000002384186;80;-50
Céréales;Maïs;86.5;7.19999980926514;2.09999990463257;3;1.20000004768372;10.5;2.59999990463257;0.5;65.5;1.79999995231628;3810;3350;3280;2630;3170;3100;1.10000002384186;80;-50
Céréales;Maïs;86.5;7.19999980926514;2.09999990463257;3;1.20000004768372;10.5;2.59999990463257;0.5;66;1.79999995231628;3810;3350;3280;2640;3190;3120;1.10000002384186;80;-50
Céréales;Maïs;86.5;7.19999980926514;2;3.5;1.20000004768372;10.3999996185303;2.59999990463257;0.5;66.5;1.79999995231628;3840;3380;3310;2670;3250;3180;1.12000000476837;80;-50
Céréales;Maïs;86.3000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;63;1.79999995231628;3830;3370;3290;2630;3110;3040;1.11000001430511;80;-50
Céréales;Maïs;86.3000030517578;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;63.5;1.79999995231628;3830;3370;3290;2630;3130;3060;1.11000001430511;80;-50
Céréales;Maïs;86.3000030517578;7.19999980926514;2.20000004768372;3.5;1.20000004768372;10.6000003814697;2.59999990463257;0.5;64;1.70000004768372;3830;3360;3280;2630;3150;3080;1.11000001430511;80;-50
Céréales;Maïs;86.3000030517578;7.19999980926514;1.89999997615814;3;1.10000002384186;10.1999998092651;2.5;0.5;64.5;1.89999997615814;3800;3360;3280;2630;3130;3070;1.11000001430511;80;-50
Céréales;Maïs;86.3000030517578;7.19999980926514;2.09999990463257;3;1.20000004768372;10.5;2.59999990463257;0.5;65;1.79999995231628;3800;3340;3270;2620;3150;3080;1.10000002384186;80;-50
Céréales;Maïs;86.3000030517578;7.19999980926514;2.20000004768372;3;1.39999997615814;10.6000003814697;2.59999990463257;0.5;65.5;1.70000004768372;3790;3330;3250;2620;3170;3100;1.10000002384186;80;-49
Céréales;Maïs;86.3000030517578;7.19999980926514;2.09999990463257;2.5;1.20000004768372;10.5;2.59999990463257;0.5;66;1.79999995231628;3770;3320;3240;2610;3150;3080;1.0900000333786;80;-50
Céréales;Maïs;86;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;63;1.79999995231628;3820;3360;3280;2620;3110;3040;1.11000001430511;80;-50
Céréales;Maïs;86;7.19999980926514;1.89999997615814;3;1.29999995231628;10.1999998092651;2.5;0.5;63.5;1.89999997615814;3780;3340;3260;2610;3090;3030;1.10000002384186;80;-50
Céréales;Maïs;86;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;64;1.79999995231628;3820;3360;3280;2630;3150;3080;1.11000001430511;80;-50
Céréales;Maïs;86;7.19999980926514;2.09999990463257;3.5;1.20000004768372;10.5;2.59999990463257;0.5;64.5;1.79999995231628;3820;3360;3280;2640;3170;3100;1.11000001430511;80;-49
Céréales;Maïs;86;7.19999980926514;2.09999990463257;3;1.20000004768372;10.5;2.59999990463257;0.5;65;1.79999995231628;3790;3330;3260;2620;3150;3080;1.10000002384186;80;-49
Céréales;Maïs;86;7.19999980926514;2;3;1.10000002384186;10.3000001907349;2.59999990463257;0.5;65.5;1.79999995231628;3790;3340;3270;2630;3170;3100;1.10000002384186;80;-49
Céréales;Maïs;86;7.19999980926514;1.89999997615814;3;1.29999995231628;10.1999998092651;2.5;0.5;66;1.89999997615814;3780;3340;3270;2630;3190;3120;1.10000002384186;80;-49
